dt_recebimento,no_file,processo_no_esfera,processo_nu_processo,processo_no_municipio_uf,processo_sg_uf,processo_no_razao_social_empreendedor,processo_no_fantasia_empreendedor,processo_nu_cpfcnpj_empreendedor,empreendedor_tx_email,empreendedor_tx_logradouro,empreendedor_tx_complemento,empreendedor_tx_bairro,empreendedor_tx_numero,empreendedor_tx_cep,empreendedor_municipio_uf,no_emprendimento,sq_area_maritima,no_area_maritima,no_tipologia,tipo_relatorio,nu_processo_relatorio,no_processo_relatorio_titulo,no_processo_relatorio_subtitulo,dt_processo_relatorio_inicial,dt_processo_relatorio_final,no_relatorio_planilha,no_subtitulo_planilha,no_taxon_grupo,no_metodo,ua_ds_unidade_amostral,ua_tp_geometria,ua_no_criterio_calculo_ponto_central,ua_ponto_central_ocorrencia_longitude,ua_ponto_central_ocorrencia_latitude,localidade_sq_unidade_amostral,localidade_modulo,localidade_parcela,localidade_transecto,esforco_obs,esforco_id_provi,esforco_asv,esforco_data_final,esforco_cod_ua,esforco_data_inicial,bio_obs,bio_nome_comum,bio_id_provi,bio_resp_registro,bio_autor,bio_forofito_nome_cientifico,bio_destino,bio_taxon_incerteza,bio_destinacao_biota,bio_forofito_nome_comum,bio_estado_animal,bio_data,bio_num_individuos_b,bio_coletor,sintax_recorte_taxonomico,de_nivel_taxonomico,nu_relatorio,sintax_subespecie,sintax_especie,sintax_genero,sintax_familia,sintax_ordem,sintax_classe,sintax_filo,sintax_reino,co_ameaca_oficial,ds_ameaca_oficial,ocorrencia_biodiversidade_precisao,ocorrencia_longitude,ocorrencia_latitude,ocorrencia_datum,coordenada_unica_esforco_precisao,esforco_coord_unica_long,esforco_coord_unica_lat,esforco_coord_unica_datum,sg_estado,co_estado_ibge,no_estado,sq_estado,no_municipio,co_municipio_ibge,sq_municipio,no_uc_esfera,sg_uc_tipo,sq_uc,no_uc,sg_uc,co_cnuc,caverna_nu_canie_registro,caverna_no_canie,caverna_sg_estado,caverna_no_estado,caverna_no_municipio,url_midia_digital
05/24/2024 04:46:14,58587275921626683_fauna_salvamento_toup CIC.ods,Federal,02001.002198/2002-51,Canaã dos Carajás / PA|Parauapebas / PA,PA,VALE S. A.,VALE S. A.,33.592.510/0130-51,sistemas.laf@ibama.gov.br,ESTRADA RAYMUNDO MASCARENHAS,,SERRA DOS CARAJÁS,S/N,68516-000,Parauapebas/PA,"Mineração de manganês da Mina do Azul, na FLONA de Carajás / PA.",,,Mineração,Resgate soltura salvamento e destinação,0002/2024-03,Resgate soltura salvamento e destinação - Biodiversidade - 0 - Dados Legados,Fauna Salvamento e Flora Resgate,01/01/2015,12/31/2021,Fauna - Salvamento,,Fauna,Salvamento,,MultiPolygon,PointOnSurface,-50.2990817400403,-6.11279259723031,109,,1145_2016_patio_usina,,,1145_2016_patio_usina,1145/2016,,1145_2016_patio_usina,,,Cobra-cipó,1145_2016_patio_usina,Edivan Mateus,"Daudin, 1803",,,,Soltura imediata (após captura),,Vivo,11/08/2016,,,Reino - Animalia,Espécie,0002/2024-03,,Oxybelis fulgidus,Oxybelis,Colubridae,Serpentes,Reptilia,Chordata,Animalia,,,PointOnSurface da UA,-50.2990817400403,-6.11279259723031,SIRGAS-2000,,,,SIRGAS-2000,PA,15,Pará,6,Parauapebas,1505536,2476,Federal,FLONA,3198,Floresta Nacional de Carajás,FLONA Carajás,88,,,,,,
05/24/2024 04:46:14,58587275921626683_fauna_salvamento_toup CIC.ods,Federal,02001.002198/2002-51,Canaã dos Carajás / PA|Parauapebas / PA,PA,VALE S. A.,VALE S. A.,33.592.510/0130-51,sistemas.laf@ibama.gov.br,ESTRADA RAYMUNDO MASCARENHAS,,SERRA DOS CARAJÁS,S/N,68516-000,Parauapebas/PA,"Mineração de manganês da Mina do Azul, na FLONA de Carajás / PA.",,,Mineração,Resgate soltura salvamento e destinação,0002/2024-03,Resgate soltura salvamento e destinação - Biodiversidade - 0 - Dados Legados,Fauna Salvamento e Flora Resgate,01/01/2015,12/31/2021,Fauna - Salvamento,,Fauna,Salvamento,,MultiPolygon,PointOnSurface,-50.2952473302293,-6.11299825953792,108,,1399_2019_all,,,1399_2019_all,1399/2019,,1399_2019_all,,,"cancão, caracará-preto",1399_2019_all,Edivan Mateus,"Boddaer, 1983",,,,Sem interferência ou manipulação,,Sem informação,02/12/2020,,,Reino - Animalia,Espécie,0002/2024-03,,Ibycter americanus,Ibycter,Falconidae,Falconiformes,Aves,Chordata,Animalia,,,PointOnSurface da UA,-50.2952473302293,-6.11299825953792,SIRGAS-2000,,,,SIRGAS-2000,PA,15,Pará,6,Parauapebas,1505536,2476,Federal,FLONA,3198,Floresta Nacional de Carajás,FLONA Carajás,88,,,,,,
05/24/2024 04:46:14,58587275921626683_fauna_salvamento_toup CIC.ods,Federal,02001.002198/2002-51,Canaã dos Carajás / PA|Parauapebas / PA,PA,VALE S. A.,VALE S. A.,33.592.510/0130-51,sistemas.laf@ibama.gov.br,ESTRADA RAYMUNDO MASCARENHAS,,SERRA DOS CARAJÁS,S/N,68516-000,Parauapebas/PA,"Mineração de manganês da Mina do Azul, na FLONA de Carajás / PA.",,,Mineração,Resgate soltura salvamento e destinação,0002/2024-03,Resgate soltura salvamento e destinação - Biodiversidade - 0 - Dados Legados,Fauna Salvamento e Flora Resgate,01/01/2015,12/31/2021,Fauna - Salvamento,,Fauna,Salvamento,,MultiPolygon,PointOnSurface,-50.2952473302293,-6.11299825953792,108,,1399_2019_all,,,1399_2019_all,1399/2019,,1399_2019_all,,,arara-vermelha,1399_2019_all,Edivan Mateus,"Gray, 1859",,,,Sem interferência ou manipulação,,Sem informação,01/10/2020,,,Reino - Animalia,Espécie,0002/2024-03,,Ara chloropterus,Ara,Psittacidae,Psittaciformes,Aves,Chordata,Animalia,,,PointOnSurface da UA,-50.2952473302293,-6.11299825953792,SIRGAS-2000,,,,SIRGAS-2000,PA,15,Pará,6,Parauapebas,1505536,2476,Federal,FLONA,3198,Floresta Nacional de Carajás,FLONA Carajás,88,,,,,,
05/22/2024 16:04:50,4584639481055098545_planilha_flora_to_up.ods,Federal,02001.002198/2002-51,Canaã dos Carajás / PA|Parauapebas / PA,PA,VALE S. A.,VALE S. A.,33.592.510/0130-51,sistemas.laf@ibama.gov.br,ESTRADA RAYMUNDO MASCARENHAS,,SERRA DOS CARAJÁS,S/N,68516-000,Parauapebas/PA,"Mineração de manganês da Mina do Azul, na FLONA de Carajás / PA.",,,Mineração,Resgate soltura salvamento e destinação,0002/2024-03,Resgate soltura salvamento e destinação - Biodiversidade - 0 - Dados Legados,Fauna Salvamento e Flora Resgate,01/01/2015,12/31/2021,Flora - Resgate,,Flora,Resgate,,MultiPolygon,Centroid,-50.2732560111602,-6.10678856868929,115,,1147_2016_pde3,,,1147_2016_pde3,1147/2016,,1147_2016_pde3,,,,1147_2016_pde3,,Ruiz & Pav.,,,,,,,02/10/2017,1,,Reino - Plantae,Espécie,0002/2024-03,,Peperomia magnoliifolia,Peperomia,Piperaceae,Piperales,Magnoliopsida,Magnoliophyta,Plantae,,,Centróide da UA,-50.2732560111602,-6.10678856868929,SIRGAS-2000,,,,SIRGAS-2000,PA,15,Pará,6,Parauapebas,1505536,2476,Federal,FLONA,3198,Floresta Nacional de Carajás,FLONA Carajás,88,,,,,,
05/24/2024 04:46:14,58587275921626683_fauna_salvamento_toup CIC.ods,Federal,02001.002198/2002-51,Canaã dos Carajás / PA|Parauapebas / PA,PA,VALE S. A.,VALE S. A.,33.592.510/0130-51,sistemas.laf@ibama.gov.br,ESTRADA RAYMUNDO MASCARENHAS,,SERRA DOS CARAJÁS,S/N,68516-000,Parauapebas/PA,"Mineração de manganês da Mina do Azul, na FLONA de Carajás / PA.",,,Mineração,Resgate soltura salvamento e destinação,0002/2024-03,Resgate soltura salvamento e destinação - Biodiversidade - 0 - Dados Legados,Fauna Salvamento e Flora Resgate,01/01/2015,12/31/2021,Fauna - Salvamento,,Fauna,Salvamento,,MultiPolygon,PointOnSurface,-50.2952473302293,-6.11299825953792,108,,1399_2019_all,,,1399_2019_all,1399/2019,,1399_2019_all,,,lagarto-papa-vento,1399_2019_all,Edivan Mateus,"Cope, 1868",,,,Soltura imediata (após captura),,Vivo,11/19/2019,,,Reino - Animalia,Espécie,0002/2024-03,,Norops ortonii,Norops,Dactyloidae,Squamata,Reptilia,Chordata,Animalia,,,PointOnSurface da UA,-50.2952473302293,-6.11299825953792,SIRGAS-2000,,,,SIRGAS-2000,PA,15,Pará,6,Parauapebas,1505536,2476,Federal,FLONA,3198,Floresta Nacional de Carajás,FLONA Carajás,88,,,,,,
05/24/2024 04:46:14,58587275921626683_fauna_salvamento_toup CIC.ods,Federal,02001.002198/2002-51,Canaã dos Carajás / PA|Parauapebas / PA,PA,VALE S. A.,VALE S. A.,33.592.510/0130-51,sistemas.laf@ibama.gov.br,ESTRADA RAYMUNDO MASCARENHAS,,SERRA DOS CARAJÁS,S/N,68516-000,Parauapebas/PA,"Mineração de manganês da Mina do Azul, na FLONA de Carajás / PA.",,,Mineração,Resgate soltura salvamento e destinação,0002/2024-03,Resgate soltura salvamento e destinação - Biodiversidade - 0 - Dados Legados,Fauna Salvamento e Flora Resgate,01/01/2015,12/31/2021,Fauna - Salvamento,,Fauna,Salvamento,,MultiPolygon,PointOnSurface,-50.2952473302293,-6.11299825953792,108,,1399_2019_all,,,1399_2019_all,1399/2019,,1399_2019_all,,,jararaca-tigrina,1399_2019_all,Edivan Mateus,"Wagler in Spix, 1824",,,,Soltura imediata (após captura),,Vivo,11/13/2019,,,Reino - Animalia,Espécie,0002/2024-03,,Bothrops taeniatus,Bothrops,Viperidae,Squamata,Reptilia,Chordata,Animalia,,,PointOnSurface da UA,-50.2952473302293,-6.11299825953792,SIRGAS-2000,,,,SIRGAS-2000,PA,15,Pará,6,Parauapebas,1505536,2476,Federal,FLONA,3198,Floresta Nacional de Carajás,FLONA Carajás,88,,,,,,
05/24/2024 04:46:14,58587275921626683_fauna_salvamento_toup CIC.ods,Federal,02001.002198/2002-51,Canaã dos Carajás / PA|Parauapebas / PA,PA,VALE S. A.,VALE S. A.,33.592.510/0130-51,sistemas.laf@ibama.gov.br,ESTRADA RAYMUNDO MASCARENHAS,,SERRA DOS CARAJÁS,S/N,68516-000,Parauapebas/PA,"Mineração de manganês da Mina do Azul, na FLONA de Carajás / PA.",,,Mineração,Resgate soltura salvamento e destinação,0002/2024-03,Resgate soltura salvamento e destinação - Biodiversidade - 0 - Dados Legados,Fauna Salvamento e Flora Resgate,01/01/2015,12/31/2021,Fauna - Salvamento,,Fauna,Salvamento,,MultiPolygon,PointOnSurface,-50.2952473302293,-6.11299825953792,108,,1399_2019_all,,,1399_2019_all,1399/2019,,1399_2019_all,,,jararaca-tigrina,1399_2019_all,Edivan Mateus,"Wagler in Spix, 1824",,,,Soltura imediata (após captura),,Vivo,11/20/2019,,,Reino - Animalia,Espécie,0002/2024-03,,Bothrops taeniatus,Bothrops,Viperidae,Squamata,Reptilia,Chordata,Animalia,,,PointOnSurface da UA,-50.2952473302293,-6.11299825953792,SIRGAS-2000,,,,SIRGAS-2000,PA,15,Pará,6,Parauapebas,1505536,2476,Federal,FLONA,3198,Floresta Nacional de Carajás,FLONA Carajás,88,,,,,,
05/24/2024 04:46:14,58587275921626683_fauna_salvamento_toup CIC.ods,Federal,02001.002198/2002-51,Canaã dos Carajás / PA|Parauapebas / PA,PA,VALE S. A.,VALE S. A.,33.592.510/0130-51,sistemas.laf@ibama.gov.br,ESTRADA RAYMUNDO MASCARENHAS,,SERRA DOS CARAJÁS,S/N,68516-000,Parauapebas/PA,"Mineração de manganês da Mina do Azul, na FLONA de Carajás / PA.",,,Mineração,Resgate soltura salvamento e destinação,0002/2024-03,Resgate soltura salvamento e destinação - Biodiversidade - 0 - Dados Legados,Fauna Salvamento e Flora Resgate,01/01/2015,12/31/2021,Fauna - Salvamento,,Fauna,Salvamento,,MultiPolygon,PointOnSurface,-50.2952473302293,-6.11299825953792,108,,1399_2019_all,,,1399_2019_all,1399/2019,,1399_2019_all,,,"jararaca-verde, cobra-papagaio, papagaia",1399_2019_all,Edivan Mateus,"Wied, 1825",,,,Soltura imediata (após captura),,Vivo,03/06/2020,,,Reino - Animalia,Espécie,0002/2024-03,,Bothrops bilineatus,Bothrops,Viperidae,Squamata,Reptilia,Chordata,Animalia,,,PointOnSurface da UA,-50.2952473302293,-6.11299825953792,SIRGAS-2000,,,,SIRGAS-2000,PA,15,Pará,6,Parauapebas,1505536,2476,Federal,FLONA,3198,Floresta Nacional de Carajás,FLONA Carajás,88,,,,,,
05/24/2024 04:46:14,58587275921626683_fauna_salvamento_toup CIC.ods,Federal,02001.002198/2002-51,Canaã dos Carajás / PA|Parauapebas / PA,PA,VALE S. A.,VALE S. A.,33.592.510/0130-51,sistemas.laf@ibama.gov.br,ESTRADA RAYMUNDO MASCARENHAS,,SERRA DOS CARAJÁS,S/N,68516-000,Parauapebas/PA,"Mineração de manganês da Mina do Azul, na FLONA de Carajás / PA.",,,Mineração,Resgate soltura salvamento e destinação,0002/2024-03,Resgate soltura salvamento e destinação - Biodiversidade - 0 - Dados Legados,Fauna Salvamento e Flora Resgate,01/01/2015,12/31/2021,Fauna - Salvamento,,Fauna,Salvamento,,MultiPolygon,PointOnSurface,-50.2952473302293,-6.11299825953792,108,,1399_2019_all,,,1399_2019_all,1399/2019,,1399_2019_all,,,lagartixa-da-árvore,1399_2019_all,Edivan Mateus,"Houttuyn, 1782",,,,Soltura imediata (após captura),,Vivo,11/01/2019,,,Reino - Animalia,Espécie,0002/2024-03,,Thecadactylus rapicauda,Thecadactylus,Phyllodactylidae,Squamata,Reptilia,Chordata,Animalia,,,PointOnSurface da UA,-50.2952473302293,-6.11299825953792,SIRGAS-2000,,,,SIRGAS-2000,PA,15,Pará,6,Parauapebas,1505536,2476,Federal,FLONA,3198,Floresta Nacional de Carajás,FLONA Carajás,88,,,,,,
05/24/2024 04:46:14,58587275921626683_fauna_salvamento_toup CIC.ods,Federal,02001.002198/2002-51,Canaã dos Carajás / PA|Parauapebas / PA,PA,VALE S. A.,VALE S. A.,33.592.510/0130-51,sistemas.laf@ibama.gov.br,ESTRADA RAYMUNDO MASCARENHAS,,SERRA DOS CARAJÁS,S/N,68516-000,Parauapebas/PA,"Mineração de manganês da Mina do Azul, na FLONA de Carajás / PA.",,,Mineração,Resgate soltura salvamento e destinação,0002/2024-03,Resgate soltura salvamento e destinação - Biodiversidade - 0 - Dados Legados,Fauna Salvamento e Flora Resgate,01/01/2015,12/31/2021,Fauna - Salvamento,,Fauna,Salvamento,,MultiPolygon,PointOnSurface,-50.2952473302293,-6.11299825953792,108,,1399_2019_all,,,1399_2019_all,1399/2019,,1399_2019_all,,,cobra-cipó-bicuda,1399_2019_all,Edivan Mateus,"Daudin, 1803",,,,Óbito,,Morto,11/14/2019,,,Reino - Animalia,Espécie,0002/2024-03,,Philodryas argentea,Philodryas,Dipsadidae,Squamata,Reptilia,Chordata,Animalia,,,PointOnSurface da UA,-50.2952473302293,-6.11299825953792,SIRGAS-2000,,,,SIRGAS-2000,PA,15,Pará,6,Parauapebas,1505536,2476,Federal,FLONA,3198,Floresta Nacional de Carajás,FLONA Carajás,88,,,,,,
05/24/2024 04:46:14,58587275921626683_fauna_salvamento_toup CIC.ods,Federal,02001.002198/2002-51,Canaã dos Carajás / PA|Parauapebas / PA,PA,VALE S. A.,VALE S. A.,33.592.510/0130-51,sistemas.laf@ibama.gov.br,ESTRADA RAYMUNDO MASCARENHAS,,SERRA DOS CARAJÁS,S/N,68516-000,Parauapebas/PA,"Mineração de manganês da Mina do Azul, na FLONA de Carajás / PA.",,,Mineração,Resgate soltura salvamento e destinação,0002/2024-03,Resgate soltura salvamento e destinação - Biodiversidade - 0 - Dados Legados,Fauna Salvamento e Flora Resgate,01/01/2015,12/31/2021,Fauna - Salvamento,,Fauna,Salvamento,,MultiPolygon,PointOnSurface,-50.2952473302293,-6.11299825953792,108,,1399_2019_all,,,1399_2019_all,1399/2019,,1399_2019_all,,,rã-fenestra,1399_2019_all,Edivan Mateus,"Steindachner, 1864",,,,Soltura imediata (após captura),,Vivo,11/25/2019,,,Reino - Animalia,Espécie,0002/2024-03,,Pristimantis fenestratus,Pristimantis,Strabomantidae,Anura,Amphibia,Chordata,Animalia,,,PointOnSurface da UA,-50.2952473302293,-6.11299825953792,SIRGAS-2000,,,,SIRGAS-2000,PA,15,Pará,6,Parauapebas,1505536,2476,Federal,FLONA,3198,Floresta Nacional de Carajás,FLONA Carajás,88,,,,,,
05/24/2024 04:46:14,58587275921626683_fauna_salvamento_toup CIC.ods,Federal,02001.002198/2002-51,Canaã dos Carajás / PA|Parauapebas / PA,PA,VALE S. A.,VALE S. A.,33.592.510/0130-51,sistemas.laf@ibama.gov.br,ESTRADA RAYMUNDO MASCARENHAS,,SERRA DOS CARAJÁS,S/N,68516-000,Parauapebas/PA,"Mineração de manganês da Mina do Azul, na FLONA de Carajás / PA.",,,Mineração,Resgate soltura salvamento e destinação,0002/2024-03,Resgate soltura salvamento e destinação - Biodiversidade - 0 - Dados Legados,Fauna Salvamento e Flora Resgate,01/01/2015,12/31/2021,Fauna - Salvamento,,Fauna,Salvamento,,MultiPolygon,PointOnSurface,-50.2952473302293,-6.11299825953792,108,,1399_2019_all,,,1399_2019_all,1399/2019,,1399_2019_all,,,rã-fenestra,1399_2019_all,Edivan Mateus,"Steindachner, 1864",,,,Soltura imediata (após captura),,Vivo,01/24/2020,,,Reino - Animalia,Espécie,0002/2024-03,,Pristimantis fenestratus,Pristimantis,Strabomantidae,Anura,Amphibia,Chordata,Animalia,,,PointOnSurface da UA,-50.2952473302293,-6.11299825953792,SIRGAS-2000,,,,SIRGAS-2000,PA,15,Pará,6,Parauapebas,1505536,2476,Federal,FLONA,3198,Floresta Nacional de Carajás,FLONA Carajás,88,,,,,,
05/24/2024 04:46:14,58587275921626683_fauna_salvamento_toup CIC.ods,Federal,02001.002198/2002-51,Canaã dos Carajás / PA|Parauapebas / PA,PA,VALE S. A.,VALE S. A.,33.592.510/0130-51,sistemas.laf@ibama.gov.br,ESTRADA RAYMUNDO MASCARENHAS,,SERRA DOS CARAJÁS,S/N,68516-000,Parauapebas/PA,"Mineração de manganês da Mina do Azul, na FLONA de Carajás / PA.",,,Mineração,Resgate soltura salvamento e destinação,0002/2024-03,Resgate soltura salvamento e destinação - Biodiversidade - 0 - Dados Legados,Fauna Salvamento e Flora Resgate,01/01/2015,12/31/2021,Fauna - Salvamento,,Fauna,Salvamento,,MultiPolygon,PointOnSurface,-50.2952473302293,-6.11299825953792,108,,1399_2019_all,,,1399_2019_all,1399/2019,,1399_2019_all,,,papa-pinto,1399_2019_all,Edivan Mateus,"Wagler, 1824",,,,Soltura imediata (após captura),,Vivo,11/27/2019,,,Reino - Animalia,Espécie,0002/2024-03,,Spilotes sulphureus,Spilotes,Colubridae,Squamata,Reptilia,Chordata,Animalia,,,PointOnSurface da UA,-50.2952473302293,-6.11299825953792,SIRGAS-2000,,,,SIRGAS-2000,PA,15,Pará,6,Parauapebas,1505536,2476,Federal,FLONA,3198,Floresta Nacional de Carajás,FLONA Carajás,88,,,,,,
05/24/2024 04:46:14,58587275921626683_fauna_salvamento_toup CIC.ods,Federal,02001.002198/2002-51,Canaã dos Carajás / PA|Parauapebas / PA,PA,VALE S. A.,VALE S. A.,33.592.510/0130-51,sistemas.laf@ibama.gov.br,ESTRADA RAYMUNDO MASCARENHAS,,SERRA DOS CARAJÁS,S/N,68516-000,Parauapebas/PA,"Mineração de manganês da Mina do Azul, na FLONA de Carajás / PA.",,,Mineração,Resgate soltura salvamento e destinação,0002/2024-03,Resgate soltura salvamento e destinação - Biodiversidade - 0 - Dados Legados,Fauna Salvamento e Flora Resgate,01/01/2015,12/31/2021,Fauna - Salvamento,,Fauna,Salvamento,,MultiPolygon,PointOnSurface,-50.2952473302293,-6.11299825953792,108,,1399_2019_all,,,1399_2019_all,1399/2019,,1399_2019_all,,,rolinha-cinzenta,1399_2019_all,Edivan Mateus,"Linnaeus, 1758",,,,Sem interferência ou manipulação,,Sem informação,08/25/2021,,,Reino - Animalia,Espécie,0002/2024-03,,Columbina passerina,Columbina,Columbidae,Columbiformes,Aves,Chordata,Animalia,,,PointOnSurface da UA,-50.2952473302293,-6.11299825953792,SIRGAS-2000,,,,SIRGAS-2000,PA,15,Pará,6,Parauapebas,1505536,2476,Federal,FLONA,3198,Floresta Nacional de Carajás,FLONA Carajás,88,,,,,,
05/24/2024 04:46:14,58587275921626683_fauna_salvamento_toup CIC.ods,Federal,02001.002198/2002-51,Canaã dos Carajás / PA|Parauapebas / PA,PA,VALE S. A.,VALE S. A.,33.592.510/0130-51,sistemas.laf@ibama.gov.br,ESTRADA RAYMUNDO MASCARENHAS,,SERRA DOS CARAJÁS,S/N,68516-000,Parauapebas/PA,"Mineração de manganês da Mina do Azul, na FLONA de Carajás / PA.",,,Mineração,Resgate soltura salvamento e destinação,0002/2024-03,Resgate soltura salvamento e destinação - Biodiversidade - 0 - Dados Legados,Fauna Salvamento e Flora Resgate,01/01/2015,12/31/2021,Fauna - Salvamento,,Fauna,Salvamento,,MultiPolygon,PointOnSurface,-50.2952473302293,-6.11299825953792,108,,1399_2019_all,,,1399_2019_all,1399/2019,,1399_2019_all,,,cobra-da-terra,1399_2019_all,Edivan Mateus,"Boie, 1827",,,cf.,Outro aproveitamento científico,,Morto,11/13/2019,,,Reino - Animalia,Espécie,0002/2024-03,,Atractus schach,Atractus,Colubridae,Serpentes,Reptilia,Chordata,Animalia,,,PointOnSurface da UA,-50.2952473302293,-6.11299825953792,SIRGAS-2000,,,,SIRGAS-2000,PA,15,Pará,6,Parauapebas,1505536,2476,Federal,FLONA,3198,Floresta Nacional de Carajás,FLONA Carajás,88,,,,,,
05/24/2024 04:46:14,58587275921626683_fauna_salvamento_toup CIC.ods,Federal,02001.002198/2002-51,Canaã dos Carajás / PA|Parauapebas / PA,PA,VALE S. A.,VALE S. A.,33.592.510/0130-51,sistemas.laf@ibama.gov.br,ESTRADA RAYMUNDO MASCARENHAS,,SERRA DOS CARAJÁS,S/N,68516-000,Parauapebas/PA,"Mineração de manganês da Mina do Azul, na FLONA de Carajás / PA.",,,Mineração,Resgate soltura salvamento e destinação,0002/2024-03,Resgate soltura salvamento e destinação - Biodiversidade - 0 - Dados Legados,Fauna Salvamento e Flora Resgate,01/01/2015,12/31/2021,Fauna - Salvamento,,Fauna,Salvamento,,MultiPolygon,PointOnSurface,-50.2952473302293,-6.11299825953792,108,,1399_2019_all,,,1399_2019_all,1399/2019,,1399_2019_all,,,cobra-cipó,1399_2019_all,Edivan Mateus,"Wagler in Spix, 1824",,,,Soltura imediata (após captura),,Vivo,02/12/2020,,,Reino - Animalia,Espécie,0002/2024-03,,Chironius scurrulus,Chironius,Colubridae,Serpentes,Reptilia,Chordata,Animalia,,,PointOnSurface da UA,-50.2952473302293,-6.11299825953792,SIRGAS-2000,,,,SIRGAS-2000,PA,15,Pará,6,Parauapebas,1505536,2476,Federal,FLONA,3198,Floresta Nacional de Carajás,FLONA Carajás,88,,,,,,
05/24/2024 04:46:14,58587275921626683_fauna_salvamento_toup CIC.ods,Federal,02001.002198/2002-51,Canaã dos Carajás / PA|Parauapebas / PA,PA,VALE S. A.,VALE S. A.,33.592.510/0130-51,sistemas.laf@ibama.gov.br,ESTRADA RAYMUNDO MASCARENHAS,,SERRA DOS CARAJÁS,S/N,68516-000,Parauapebas/PA,"Mineração de manganês da Mina do Azul, na FLONA de Carajás / PA.",,,Mineração,Resgate soltura salvamento e destinação,0002/2024-03,Resgate soltura salvamento e destinação - Biodiversidade - 0 - Dados Legados,Fauna Salvamento e Flora Resgate,01/01/2015,12/31/2021,Fauna - Salvamento,,Fauna,Salvamento,,MultiPolygon,PointOnSurface,-50.2952473302293,-6.11299825953792,108,,1399_2019_all,,,1399_2019_all,1399/2019,,1399_2019_all,,,"cancão, caracará-preto",1399_2019_all,Edivan Mateus,"Boddaer, 1983",,,,Sem interferência ou manipulação,,Sem informação,01/13/2020,,,Reino - Animalia,Espécie,0002/2024-03,,Ibycter americanus,Ibycter,Falconidae,Falconiformes,Aves,Chordata,Animalia,,,PointOnSurface da UA,-50.2952473302293,-6.11299825953792,SIRGAS-2000,,,,SIRGAS-2000,PA,15,Pará,6,Parauapebas,1505536,2476,Federal,FLONA,3198,Floresta Nacional de Carajás,FLONA Carajás,88,,,,,,
05/24/2024 04:46:14,58587275921626683_fauna_salvamento_toup CIC.ods,Federal,02001.002198/2002-51,Canaã dos Carajás / PA|Parauapebas / PA,PA,VALE S. A.,VALE S. A.,33.592.510/0130-51,sistemas.laf@ibama.gov.br,ESTRADA RAYMUNDO MASCARENHAS,,SERRA DOS CARAJÁS,S/N,68516-000,Parauapebas/PA,"Mineração de manganês da Mina do Azul, na FLONA de Carajás / PA.",,,Mineração,Resgate soltura salvamento e destinação,0002/2024-03,Resgate soltura salvamento e destinação - Biodiversidade - 0 - Dados Legados,Fauna Salvamento e Flora Resgate,01/01/2015,12/31/2021,Fauna - Salvamento,,Fauna,Salvamento,,MultiPolygon,PointOnSurface,-50.2952473302293,-6.11299825953792,108,,1399_2019_all,,,1399_2019_all,1399/2019,,1399_2019_all,,,"cancão, caracará-preto",1399_2019_all,Edivan Mateus,"Boddaer, 1983",,,,Sem interferência ou manipulação,,Sem informação,01/28/2020,,,Reino - Animalia,Espécie,0002/2024-03,,Ibycter americanus,Ibycter,Falconidae,Falconiformes,Aves,Chordata,Animalia,,,PointOnSurface da UA,-50.2952473302293,-6.11299825953792,SIRGAS-2000,,,,SIRGAS-2000,PA,15,Pará,6,Parauapebas,1505536,2476,Federal,FLONA,3198,Floresta Nacional de Carajás,FLONA Carajás,88,,,,,,
05/24/2024 04:46:14,58587275921626683_fauna_salvamento_toup CIC.ods,Federal,02001.002198/2002-51,Canaã dos Carajás / PA|Parauapebas / PA,PA,VALE S. A.,VALE S. A.,33.592.510/0130-51,sistemas.laf@ibama.gov.br,ESTRADA RAYMUNDO MASCARENHAS,,SERRA DOS CARAJÁS,S/N,68516-000,Parauapebas/PA,"Mineração de manganês da Mina do Azul, na FLONA de Carajás / PA.",,,Mineração,Resgate soltura salvamento e destinação,0002/2024-03,Resgate soltura salvamento e destinação - Biodiversidade - 0 - Dados Legados,Fauna Salvamento e Flora Resgate,01/01/2015,12/31/2021,Fauna - Salvamento,,Fauna,Salvamento,,MultiPolygon,PointOnSurface,-50.2952473302293,-6.11299825953792,108,,1399_2019_all,,,1399_2019_all,1399/2019,,1399_2019_all,,,rãzinha,1399_2019_all,Edivan Mateus,"Cope, 1868",,,,Soltura imediata (após captura),,Vivo,11/12/2019,,,Reino - Animalia,Espécie,0002/2024-03,,Adenomera hylaedactyla,Adenomera,Leptodactylidae,Anura,Amphibia,Chordata,Animalia,,,PointOnSurface da UA,-50.2952473302293,-6.11299825953792,SIRGAS-2000,,,,SIRGAS-2000,PA,15,Pará,6,Parauapebas,1505536,2476,Federal,FLONA,3198,Floresta Nacional de Carajás,FLONA Carajás,88,,,,,,
